timestamp_iso,vehicle_id,transitMode,orientation_angle,lat,lng,stop_id,headSign,route_id,trip_id
2025-10-09T13:04:01.050247,DART-159,LIGHT_RAIL,82.47144,32.780948638916016,-96.8051986694336,22750,ORANGE LINE,26779,8702233
2025-10-09T13:04:01.050247,DART-123,LIGHT_RAIL,180.0,32.664268493652344,-96.78741455078125,33087,BLUE LINE,26777,8692659
2025-10-09T13:04:01.050247,DART-256,LIGHT_RAIL,323.11703,32.85128402709961,-96.87593078613281,29821,GREEN LINE,26778,8702138
2025-10-09T13:04:01.050247,DART-222,LIGHT_RAIL,19.29204,32.848899841308594,-96.7716293334961,28755,ORANGE LINE,26779,8702232
2025-10-09T13:04:01.050247,DART-141,LIGHT_RAIL,200.6822,32.99966812133789,-96.70428466796875,26674,ORANGE LINE,26779,8702311
2025-10-09T13:04:01.050247,DART-259,LIGHT_RAIL,229.26982,32.84714889526367,-96.89540100097656,31084,ORANGE LINE,26779,8702309
2025-10-09T13:04:01.050247,DART-197,LIGHT_RAIL,124.71586,32.768768310546875,-96.79364776611328,22729,BLUE LINE,26777,8692660
2025-10-09T13:04:01.050247,DART-203,LIGHT_RAIL,165.5139,32.895633697509766,-96.88818359375,29820,GREEN LINE,26778,8702049
2025-10-09T13:04:01.050247,DART-218,LIGHT_RAIL,346.973,32.78938293457031,-96.81234741210938,28264,ORANGE LINE,26779,8702310
2025-10-09T13:04:01.050247,DART-188,LIGHT_RAIL,11.763398,32.879451751708984,-96.73043060302734,32049,BLUE LINE,26777,8692581
2025-10-09T13:04:01.050247,DART-120,LIGHT_RAIL,28.216385,32.93674850463867,-96.73995208740234,26672,RED LINE,26780,8702363
2025-10-09T13:04:01.050247,DART-130,LIGHT_RAIL,259.9967,32.916282653808594,-96.63569641113281,26690,BLUE LINE,26777,8692662
2025-10-09T13:04:01.050247,DART-216,LIGHT_RAIL,120.879166,32.72198486328125,-96.69090270996094,29834,GREEN LINE,26778,8702043
2025-10-09T13:04:01.050247,DART-160,LIGHT_RAIL,157.38661,32.87871551513672,-96.97875213623047,31088,ORANGE LINE,26779,8702235
2025-10-09T13:04:01.050247,DART-121,LIGHT_RAIL,43.999454,32.7843017578125,-96.79666900634766,22752,BLUE LINE,26777,8692582
2025-10-09T13:04:01.050247,DART-174,LIGHT_RAIL,314.4784,32.888301849365234,-96.98683166503906,32553,ORANGE LINE,26779,8702308
2025-10-09T13:04:01.050247,DART-232,LIGHT_RAIL,192.53052,32.84823226928711,-96.77188110351562,22938,ORANGE LINE,26779,8702268
2025-10-09T13:04:01.050247,DART-191,LIGHT_RAIL,94.250626,32.765865325927734,-96.72383117675781,29832,GREEN LINE,26778,8702044
